,MDF_EXP
7762,85.65989847715741
7763,87.96579108124737
7764,99.29512718357238
7765,95.55408095554122
7766,97.23546234509047
7767,108.66284334440122
7768,95.39582643259412
7769,84.87896887771215
7770,71.66921898927956
7771,99.06118484946624
7772,103.94610202117093
7773,63.768115942028146
7774,100.4962779156306
7775,83.00395256917085
7776,96.46910466582658
7777,96.68246445497671
7778,80.22922636103306
7779,95.17884914463426
7780,95.55408095554122
7781,92.72727272727272
7782,92.30769230769353
7783,83.43634116192857
7784,77.15860379669247
7785,95.65489215379735
7786,89.97188378631809
7787,56.764427625353896
7788,65.1977060066394
7789,99.17355371900734
7790,81.84475479051649
7791,101.06051154086035
7792,68.92150606253956
7793,74.80818414322202
7794,80.30592734225594
7795,90.90909090909138
7796,93.7194923527497
7797,86.93027467552099
7798,102.59658011399644
7799,83.30762110459773
7800,82.29915088177813
7801,92.36341684274105
7802,88.12729498164305
7803,84.61297398934602
7804,74.49856733524337
7805,95.17514871116846
7806,66.17647058823601
7807,79.47019867549545
7808,76.62082514734726
7809,62.04951425885375
7810,103.15186246418534
7811,72.22222222222253
7812,71.53775603790982
7813,78.67624102404115
7814,78.67624102404115
7815,77.32433261736965
7816,72.76119402985056
7817,77.68187422934854
7818,68.0100755667526
7819,72.24451991355384
7820,92.72727272727272
7821,79.97461123452875
7822,107.49834107498386
7823,69.31964056482754
7824,62.46056782334555
7825,76.94656488549725
7826,67.86050895381489
7827,79.02163687676138
7828,71.42857142857095
7829,80.17817371937623
7830,110.09174311926515
7831,80.64000000000118
7832,71.52317880794745
7833,57.87781350482501
7834,66.21704475781658
7835,77.61194029850606
7836,63.82978723404166
7837,58.82352941176313
7838,69.43105110896586
7839,71.93359975407373
7840,122.52475247524751
7841,121.58250241235126
7842,130.59936908517346
7843,129.07431551499337
7844,130.39370078740154
7845,130.34891375905204
7846,134.41194772868693
7847,117.801047120419
7848,113.63636363636361
7849,123.3260666459047
7850,139.71539456662327
7851,147.20314033366006
7852,130.94877235525914
7853,127.14987714987726
7854,127.20848056537105
7855,126.99386503067475
7856,145.1144792002583
7857,116.20400258231132
7858,113.78002528445022
7859,115.98649892605113
7860,139.4052044609663
7861,131.82789136405233
7862,122.09302325581336
7863,132.6073030108901
7864,152.49450894258004
7865,130.929791271347
7866,129.29419113054396
7867,125.12413108242241
7868,122.40932642487093
7869,122.44897959183639
7870,130.0919842312749
7871,119.9619168517931
7872,118.98016997167103
7873,122.90502793296145
7874,142.01183431952762
7875,129.96389891696714
7876,120.3281677301729
7877,125.75941676792196
7878,129.4964028776979
7879,139.40520446096593
7880,130.4347826086956
7881,131.17870722433483
7882,119.78221415608006
7883,132.77742142398995
7884,114.03230915426123
7885,117.86716557530404
7886,115.9864989260496
7887,124.88174077577992
7888,121.77835051546361
7889,118.90531613714975
7890,127.11083819465748
7891,121.10091743119165
7892,120.3281677301729
7893,115.90470057952328
7894,142.0585333771787
7895,131.51207115628964
7896,128.45175302513178
7897,152.99117358614023
7898,165.50412175015873
7899,136.2397820163489
7900,159.55351280367736
7901,150.09264978381773
7902,174.24975798644655
7903,186.03194487942403
7904,140.57923852912455
7905,125.2900232018568
7906,157.8947368421054
7907,154.0900443880788
7908,202.61636750836556
7909,165.97774244833045
7910,123.3644859813079
7911,135.806350204338
7912,129.15851272015766
7913,162.97221354979777
7914,127.78315585672887
7915,201.3820335636701
7916,204.0302267002512
7917,166.924265842348
7918,191.95612431444346
7919,259.27060986821675
7920,153.37796713329374
7921,137.05583756345334
7922,171.8509393286139
7923,119.4029850746274
7924,123.52941176470534
7925,131.6793893129783
7926,142.4332344213664
7927,215.90909090908968
7928,125.20702219277837
7929,120.32816773017414
7930,142.20601640838618
7931,105.74412532637159
7932,141.56079854809167
7933,156.27009646302068
7934,152.4926686217006
7935,151.26050420168016
7936,139.70816516609733
7937,143.20685434516696
7938,150.77319587628995
7939,169.49152542372693
7940,145.2964917727412
7941,170.23959646910942
7942,160.50955414012694
7943,148.76033057851413
7944,206.45940235436234
7945,168.42740718381845
7946,166.3366336633641
7947,190.4456556588633
7948,187.13450292397678
7949,187.902978200796
7950,176.97431018077654
7951,154.60122699386332
7952,163.2270168855557
7953,201.75704332020604
7954,159.94922246906097
7955,175.58212712397875
7956,173.6892891605035
7957,114.72275334607991
7958,144.2307692307711
7959,146.341463414633
7960,130.39183404675518
7961,140.53716427232888
7962,154.1501976284567
7963,136.36363636363637
7964,129.32723709993417
7965,158.8902900378286
7966,134.50292397660832
7967,146.7710371819957
7968,152.58855585830761
7969,117.72400261608573
7970,94.17920209287068
7971,124.13793103448165
7972,150.24077046549132
7973,146.20431115276375
7974,164.3299641343328
7975,154.53100158982488
7976,171.54124219520045
7977,200.5730659025783
7978,170.95588235294304
7979,175.03136762860544
7980,138.16395455940884
7981,139.40520446096667
7982,138.72832369942356
7983,123.89380530973362
7984,130.9297912713477
7985,149.42528735632104
7986,146.75446848542026
7987,172.381835032438
7988,142.48021108179236
7989,145.9143968871599
7990,179.59446411329426
7991,155.17241379310119
7992,163.38880484115
7993,148.33597464342336
7994,129.70848345889493
7995,137.4045801526708
7996,135.1266812636865
7997,146.69483851494167
7998,130.14775227915865
7999,154.33470943157224
8000,143.26647564469874
8001,208.71200250704462
8002,171.37229152987376
8003,194.5945945945943
8004,126.27551020408112
8005,134.54663633409172
8006,159.13555992141355
8007,210.82621082620682
8008,158.2914572864303
8009,130.39370078739972
8010,196.2447001817122
8011,153.47137637027947
8012,147.27272727272728
8013,145.30190506942296
8014,143.58647096363035
8015,203.61990950225908
8016,158.0487804878049
8017,218.4322728763512
8018,216.2503951944318
8019,189.18083462132975
8020,164.40944881889882
8021,201.75704332020604
8022,205.32319391634573
8023,221.1023622047165
8024,238.11023622046392
8025,226.44983123656831
8026,210.49304677623346
8027,209.3681232316855
8028,219.04472163067
8029,240.84103217585664
8030,205.30209617755537
8031,191.54929577464625
8032,225.07033447951358
8033,244.18604651162403
8034,222.75882885601794
8035,226.34017207146712
8036,127.37214538436797
8037,129.98430141287287
8038,124.83487450462347
8039,125.8741258741259
8040,124.56747404844285
8041,128.01484230055655
8042,118.1877872619829
8043,118.42105263157895
8044,130.18867924528308
8045,132.35294117647067
8046,127.24935732647812
8047,133.25107958050577
8048,126.72000000000011
8049,119.24478304074196
8050,110.66707654472793
8051,132.0153061224488
8052,131.34328358208978
8053,131.42857142857144
8054,127.53623188405803
8055,130.0065659881812
8056,113.2787916928886
8057,130.77939233817702
8058,126.03437301082083
8059,132.80049185367318
8060,114.43102352193247
8061,133.74613003095993
8062,131.3451776649747
8063,130.04926108374343
8064,133.91196528208312
8065,138.28425096030776
8066,129.87864873729137
8067,132.84132841328375
8068,134.2448725916716
8069,128.4463185209215
8070,132.84132841328443
8071,136.2346263008508
8072,128.48799480856542
8073,133.78755032517822
8074,117.2820353707725
8075,132.27189222290275
8076,113.70814908401822
8077,131.62705667276052
8078,139.80582524271904
8079,140.57923852912455
8080,138.99613899613956
8081,131.47030803429726
8082,131.26188966391757
8083,131.38686131386865
8084,144.75719146303774
8085,128.4046692606993
8086,140.14325755216387
8087,128.07244501940414
8088,132.88219009535484
8089,140.25974025974045
8090,136.83877098511124
8091,125.11848341232282
8092,135.76367064739136
8093,133.45690454124235
8094,141.3470250679557
8095,125.79415501905966
8096,136.45352669742897
8097,137.66730401529588
8098,141.26880313930602
8099,171.48301047951725
8100,182.17433888344897
8101,168.53932584269563
8102,173.74517374517544
8103,171.53748411689952
8104,170.95588235294125
8105,132.9479768786113
8106,123.32789559543193
8107,142.48021108179557
8108,143.76996805111895
8109,129.4964028776982
8110,130.94877235526047
8111,129.17316692667634
8112,128.4879948085647
8113,139.01760889712742
8114,105.64069122921397
8115,116.02209944751367
8116,122.96681847755363
8117,113.47047113470519
8118,121.32352941176603
8119,119.09262759924212
8120,143.26647564469874
8121,135.87134886774066
8122,129.4154423257272
8123,128.0940594059395
8124,128.61318609938306
8125,118.6440677966114
8126,147.58578803522443
8127,140.80834419817597
8128,126.03437301081948
8129,127.62022194821009
8130,133.50532086423837
8131,138.88888888888948
8132,131.13715552739967
8133,118.6440677966114
8134,133.99503722084364
8135,127.20848056537244
8136,114.43102352193247
8137,116.88311688311717
8138,126.56679914399163
8139,131.80515759312286
8140,122.4868543148781
8141,136.57056145675247
8142,125.47528517110018
8143,135.87134886774066
8144,136.36363636363706
8145,123.67270455964942
8146,131.10773899847965
8147,140.27431421446317
8148,123.08694236405066
8149,136.4066940322078
8150,135.89178987102974
8151,142.0585333771803
8152,134.28478754459974
8153,139.6648044692736
8154,120.26726057906434
8155,127.18894009216697
8156,141.90418435415395
8157,139.53488372092804
8158,137.79904306220038
8159,135.04220068771392
8160,138.80320789635803
8161,134.91567770143573
8162,136.4066940322078
8163,138.6748844375971
8164,139.71539456662117
8165,132.01530612244844
8166,139.49163050216993
8167,142.01183431952524
8168,138.23999999999901
8169,136.06299212598523
8170,138.33384568091103
8171,142.46575342465695
8172,133.63460296965874
8173,131.261889663919
8174,141.06583072100474
8175,142.9043996030411
8176,122.72727272727292
8177,126.39642515161401
8178,111.04256631708874
8179,120.25508654722114
8180,117.22565939433396
8181,117.2820353707725
8182,117.06410653453095
8183,111.18335500649953
8184,124.17685794919909
8185,119.9619168517931
8186,112.67605633802721
8187,113.88801012337903
8188,128.37209302325581
8189,126.76056338028073
8190,109.28961748634089
8191,125.95071493763525
8192,146.0564751703995
8193,123.3644859813079
8194,133.12788906009598
8195,137.49204328453777
8196,138.54679802955755
8197,125.15114873035093
8198,130.47775947281556
8199,121.38728323699559
8200,126.29652226967585
8201,119.73392461197363
8202,124.42396313363918
8203,120.53571428571118
8204,111.2828438948975
8205,114.467408585053
8206,126.27551020408386
8207,121.47239263803544
8208,135.33834586466617
8209,115.4551007941396
8210,137.48854262145005
8211,130.7643714466153
8212,139.96889580093273
8213,127.98965740142
8214,119.92385786802036
8215,141.45383104125963
8216,116.24152405553838
8217,116.59469463294317
8218,116.45101663585775
8219,103.31632653061183
8220,114.4414168937307
8221,102.62907823883232
8222,127.89620018535186
8223,142.9990069513383
8224,139.805825242716
8225,124.45003142677676
8226,118.71859296482019
8227,127.4238227146823
8228,141.2616963477187
8229,137.79904306219737
8230,131.30352045670517
8231,123.63409303777632
8232,142.81180577594415
8233,161.81029138251708
8234,143.99999999999994
8235,142.22503160556258
8236,147.67547857793986
8237,146.4367068011715
8238,147.0588235294117
8239,160.81330868761563
8240,171.06069895769465
8241,169.11994989038524
8242,158.22976659593812
8243,139.26499032881986
8244,149.25373134328385
8245,147.88038120276067
8246,162.31884057971024
8247,148.3063777845589
8248,152.54237288135604
8249,168.3765841882923
8250,164.9862511457379
8251,160.23738872403584
8252,171.09144542772833
8253,168.22429906542075
8254,162.21435468297366
8255,176.41293694870933
8256,167.79170684667395
8257,210.6928187282512
8258,159.84776403425323
8259,177.12177121771168
8260,153.1914893617017
8261,142.03338391502257
8262,171.48488830486235
8263,177.51479289940755
8264,168.6972820993437
8265,165.81956797966956
8266,161.1940298507461
8267,167.5457648153893
8268,137.95217657878527
8269,157.99031476997595
8270,183.2061068702287
8271,164.3299641343328
8272,139.23267326732628
8273,170.3470031545751
8274,131.3451776649747
8275,152.16030056355774
8276,137.04071499503485
8277,135.78756789378446
8278,131.38686131386723
8279,143.09373964888957
8280,166.24203821656005
8281,145.16129032258013
8282,147.92899408284043
8283,137.4045801526715
8284,126.4894592117314
8285,149.10536779324136
8286,141.21907060953583
8287,157.79927448609467
8288,158.19209039548014
8289,170.03257328990205
8290,173.34575955265765
8291,157.7958672510961
8292,147.5893735651038
8293,135.12668126368362
8294,144.66769706336828
8295,139.2649903288197
8296,133.03341902313622
8297,152.4926686217006
8298,146.86684073107003
8299,151.99740175381635
8300,161.24751161247582
8301,129.29419113054257
8302,121.42627690330872
8303,114.75409836065555
8304,147.58751182592331
8305,127.86567646109079
8306,142.58555133079872
8307,145.2964917727412
8308,136.2346263008508
8309,136.58858462553587
8310,116.73872760963602
8311,128.93179694799076
8312,130.64995051138362
8313,135.6783919598003
8314,134.03661185231283
8315,138.23999999999901
8316,142.7664974619275
8317,141.46494812952025
8318,140.581068416122
8319,139.22010957138062
8320,116.05772182990343
