,ST_EXP
12127,52.5
12128,15.0
12129,172.5
12130,202.5
12131,127.5
12132,202.5
12133,307.5
12134,217.5
12135,367.5
12136,307.5
12137,367.5
12138,112.5
12139,202.5
12140,262.5
12141,247.5
12142,367.5
12143,382.5
12144,300.0
12145,172.5
12146,322.5
12147,345.0
12148,262.5
12149,367.5
12150,210.0
12151,217.5
12152,330.0
12153,382.5
12154,367.5
12155,142.5
12156,22.5
12157,232.5
12158,142.5
12159,172.5
12160,285.0
12161,60.0
12162,60.0
12163,240.0
12164,187.5
12165,322.5
12166,292.5
12167,217.5
12168,217.5
12169,232.5
12170,150.0
12171,150.0
12172,232.5
12173,142.5
12174,270.0
12175,45.0
12176,75.0
12177,232.5
12178,202.5
12179,247.5
12180,232.5
12181,307.5
12182,157.5
12183,315.0
12184,165.0
12185,277.5
12186,247.5
12187,187.5
12188,247.5
12189,157.5
12190,277.5
12191,97.5
12192,277.5
12193,277.5
12194,52.5
12195,262.5
12196,165.0
12197,330.0
12198,232.5
12199,232.5
12200,172.5
12201,202.5
12202,202.5
12203,187.5
12204,247.5
12205,217.5
12206,157.5
12207,202.5
12208,217.5
12209,217.5
12210,210.0
12211,300.0
12212,195.0
12213,225.0
12214,187.5
12215,157.5
12216,240.0
12217,172.5
12218,90.0
12219,382.5
12220,360.0
12221,555.0
12222,517.5
12223,495.0
12224,480.0
12225,382.5
12226,240.0
12227,382.5
12228,292.5
12229,375.0
12230,292.5
12231,315.0
12232,262.5
12233,270.0
12234,307.5
12235,367.5
12236,367.5
12237,367.5
12238,495.0
12239,277.5
12240,427.5
12241,262.5
12242,412.5
12243,435.0
12244,240.0
12245,330.0
12246,277.5
12247,292.5
12248,382.5
12249,262.5
12250,367.5
12251,202.5
12252,262.5
12253,172.5
12254,330.0
12255,187.5
12256,277.5
12257,172.5
12258,285.0
12259,240.0
12260,210.0
12261,300.0
12262,247.5
12263,330.0
12264,217.5
12265,127.5
12266,270.0
12267,270.0
12268,217.5
12269,240.0
12270,292.5
12271,105.0
12272,360.0
12273,262.5
12274,322.5
12275,202.5
12276,180.0
12277,217.5
12278,150.0
12279,262.5
12280,172.5
12281,247.5
12282,202.5
12283,397.5
12284,172.5
12285,105.0
12286,135.0
12287,135.0
12288,157.5
12289,82.5
12290,127.5
12291,127.5
12292,112.5
12293,67.5
12294,112.5
12295,180.0
12296,97.5
12297,105.0
12298,52.5
12299,75.0
12300,90.0
12301,112.5
12302,60.0
12303,60.0
12304,75.0
12305,45.0
12306,45.0
12307,112.5
12308,82.5
12309,37.5
12310,30.0
12311,232.5
12312,240.0
12313,67.5
12314,322.5
12315,187.5
12316,315.0
12317,52.5
12318,315.0
12319,322.5
12320,187.5
12321,135.0
12322,127.5
12323,112.5
12324,202.5
12325,285.0
12326,315.0
12327,67.5
12328,367.5
12329,300.0
12330,375.0
12331,420.0
12332,330.0
12333,420.0
12334,382.5
12335,367.5
12336,367.5
12337,420.0
12338,322.5
12339,307.5
12340,105.0
12341,330.0
12342,337.5
12343,337.5
12344,352.5
12345,390.0
12346,360.0
12347,397.5
12348,262.5
12349,150.0
12350,202.5
12351,405.0
12352,367.5
12353,382.5
12354,382.5
12355,375.0
12356,352.5
12357,382.5
12358,367.5
12359,352.5
12360,330.0
12361,375.0
12362,360.0
12363,315.0
12364,292.5
12365,412.5
12366,330.0
12367,367.5
12368,202.5
12369,337.5
12370,232.5
12371,345.0
12372,360.0
12373,375.0
12374,315.0
12375,307.5
12376,352.5
12377,367.5
12378,390.0
12379,367.5
12380,397.5
12381,337.5
12382,352.5
12383,367.5
12384,352.5
12385,375.0
12386,322.5
12387,360.0
12388,240.0
12389,420.0
12390,382.5
12391,375.0
12392,405.0
12393,405.0
12394,390.0
12395,442.5
12396,375.0
12397,412.5
12398,322.5
12399,352.5
12400,195.0
12401,337.5
12402,375.0
12403,315.0
12404,397.5
12405,397.5
12406,360.0
12407,352.5
12408,397.5
12409,382.5
12410,412.5
12411,367.5
12412,390.0
12413,382.5
12414,390.0
12415,412.5
12416,405.0
12417,405.0
12418,397.5
12419,405.0
12420,390.0
12421,405.0
12422,405.0
12423,412.5
12424,367.5
12425,367.5
12426,390.0
12427,412.5
12428,397.5
12429,382.5
12430,375.0
12431,412.5
12432,412.5
12433,412.5
12434,412.5
12435,382.5
12436,367.5
12437,397.5
12438,405.0
12439,427.5
12440,390.0
12441,375.0
12442,397.5
12443,397.5
12444,382.5
12445,322.5
12446,382.5
12447,367.5
12448,382.5
12449,367.5
12450,435.0
12451,360.0
12452,345.0
12453,382.5
12454,277.5
12455,247.5
12456,255.0
12457,277.5
12458,142.5
12459,322.5
12460,240.0
12461,127.5
12462,165.0
12463,315.0
12464,262.5
12465,262.5
12466,285.0
12467,405.0
12468,270.0
12469,382.5
12470,435.0
12471,412.5
12472,420.0
12473,165.0
12474,442.5
12475,442.5
12476,307.5
12477,255.0
12478,247.5
12479,307.5
12480,300.0
12481,330.0
12482,300.0
12483,292.5
12484,247.5
12485,255.0
12486,300.0
12487,390.0
12488,285.0
12489,232.5
12490,277.5
12491,307.5
12492,292.5
12493,165.0
12494,330.0
12495,337.5
12496,232.5
12497,240.0
12498,157.5
12499,307.5
12500,277.5
12501,375.0
12502,157.5
12503,435.0
12504,240.0
12505,375.0
12506,405.0
12507,435.0
12508,427.5
12509,465.0
12510,427.5
12511,427.5
12512,420.0
12513,405.0
12514,420.0
12515,495.0
12516,412.5
12517,330.0
12518,270.0
12519,375.0
12520,90.0
12521,360.0
12522,352.5
12523,390.0
12524,367.5
12525,427.5
12526,442.5
12527,127.5
12528,345.0
12529,405.0
12530,345.0
12531,382.5
12532,397.5
12533,307.5
12534,375.0
12535,412.5
12536,210.0
12537,262.5
12538,187.5
12539,322.5
12540,277.5
12541,202.5
12542,292.5
12543,382.5
12544,202.5
12545,232.5
12546,255.0
12547,322.5
12548,397.5
12549,375.0
12550,390.0
12551,412.5
12552,390.0
12553,75.0
12554,52.5
12555,255.0
12556,105.0
12557,202.5
12558,45.0
12559,142.5
12560,240.0
12561,82.5
12562,37.5
12563,240.0
12564,142.5
12565,22.5
12566,187.5
12567,30.0
12568,37.5
12569,82.5
12570,30.0
12571,15.0
12572,60.0
12573,30.0
12574,277.5
12575,232.5
12576,240.0
12577,270.0
12578,67.5
12579,262.5
12580,315.0
12581,270.0
12582,232.5
12583,187.5
12584,330.0
12585,232.5
12586,277.5
12587,255.0
12588,225.0
12589,247.5
12590,277.5
12591,210.0
12592,210.0
12593,270.0
12594,277.5
12595,292.5
12596,225.0
12597,240.0
12598,210.0
12599,285.0
12600,270.0
12601,300.0
12602,277.5
12603,247.5
12604,270.0
12605,232.5
12606,262.5
12607,277.5
12608,127.5
12609,112.5
12610,232.5
12611,262.5
12612,112.5
12613,277.5
12614,217.5
12615,292.5
12616,270.0
12617,382.5
12618,262.5
12619,315.0
12620,232.5
12621,217.5
12622,232.5
12623,255.0
12624,255.0
12625,262.5
12626,202.5
12627,82.5
12628,352.5
12629,270.0
12630,315.0
12631,255.0
12632,262.5
12633,337.5
12634,127.5
12635,142.5
12636,45.0
12637,52.5
12638,367.5
12639,315.0
12640,465.0
12641,502.5
12642,457.5
12643,412.5
12644,232.5
12645,270.0
12646,217.5
12647,345.0
12648,232.5
12649,232.5
12650,165.0
12651,262.5
12652,330.0
12653,187.5
12654,270.0
12655,262.5
12656,247.5
12657,255.0
12658,240.0
12659,277.5
12660,180.0
12661,285.0
12662,337.5
12663,187.5
12664,307.5
12665,262.5
12666,255.0
12667,382.5
12668,240.0
12669,225.0
12670,232.5
12671,345.0
12672,67.5
12673,202.5
12674,127.5
12675,150.0
12676,270.0
12677,337.5
12678,375.0
12679,292.5
12680,292.5
12681,300.0
12682,142.5
12683,397.5
12684,90.0
12685,202.5
12686,67.5
12687,210.0
12688,202.5
12689,210.0
12690,240.0
12691,232.5
12692,187.5
12693,337.5
12694,247.5
12695,187.5
12696,397.5
12697,45.0
12698,225.0
12699,277.5
12700,382.5
12701,337.5
12702,382.5
12703,285.0
12704,157.5
12705,30.0
12706,382.5
12707,187.5
12708,442.5
12709,262.5
12710,255.0
12711,247.5
12712,292.5
12713,322.5
12714,217.5
12715,285.0
12716,262.5
12717,165.0
12718,337.5
12719,322.5
12720,202.5
12721,232.5
12722,262.5
12723,367.5
12724,232.5
12725,187.5
12726,285.0
12727,157.5
12728,150.0
12729,277.5
12730,277.5
12731,405.0
12732,82.5
12733,105.0
12734,300.0
12735,187.5
12736,277.5
12737,300.0
12738,247.5
12739,202.5
12740,7.5
12741,135.0
12742,105.0
12743,405.0
12744,315.0
12745,240.0
12746,187.5
12747,345.0
12748,210.0
12749,262.5
12750,345.0
12751,442.5
12752,307.5
12753,442.5
12754,202.5
12755,405.0
12756,277.5
12757,277.5
12758,262.5
12759,285.0
12760,232.5
12761,322.5
12762,337.5
12763,330.0
12764,202.5
12765,112.5
12766,217.5
12767,240.0
12768,322.5
12769,97.5
12770,82.5
12771,202.5
12772,390.0
12773,292.5
12774,382.5
12775,322.5
12776,322.5
12777,285.0
12778,345.0
12779,382.5
12780,375.0
12781,397.5
12782,210.0
12783,307.5
12784,382.5
12785,255.0
12786,367.5
12787,300.0
12788,315.0
12789,180.0
12790,292.5
12791,172.5
12792,210.0
12793,300.0
12794,120.0
12795,157.5
12796,195.0
12797,240.0
12798,165.0
12799,382.5
12800,240.0
12801,382.5
12802,412.5
12803,300.0
12804,405.0
12805,142.5
12806,172.5
12807,142.5
12808,135.0
12809,97.5
12810,127.5
12811,202.5
12812,142.5
12813,142.5
12814,135.0
12815,172.5
12816,97.5
12817,157.5
12818,202.5
12819,135.0
12820,120.0
12821,112.5
12822,97.5
12823,112.5
12824,172.5
12825,82.5
12826,150.0
12827,120.0
12828,165.0
12829,157.5
12830,112.5
12831,142.5
12832,112.5
12833,135.0
12834,112.5
12835,172.5
12836,157.5
12837,97.5
12838,112.5
12839,112.5
12840,82.5
12841,172.5
12842,112.5
12843,127.5
12844,172.5
12845,112.5
12846,97.5
12847,217.5
12848,165.0
12849,180.0
12850,150.0
12851,172.5
12852,187.5
12853,172.5
12854,172.5
12855,172.5
12856,172.5
12857,127.5
12858,127.5
12859,165.0
12860,112.5
12861,135.0
12862,112.5
12863,127.5
12864,157.5
12865,112.5
12866,112.5
12867,112.5
12868,97.5
12869,82.5
12870,112.5
12871,127.5
12872,127.5
12873,135.0
12874,82.5
12875,127.5
12876,150.0
12877,172.5
12878,172.5
12879,127.5
12880,172.5
12881,97.5
12882,150.0
12883,142.5
12884,97.5
12885,172.5
12886,172.5
12887,172.5
12888,172.5
12889,150.0
12890,142.5
12891,97.5
12892,142.5
12893,90.0
12894,97.5
12895,142.5
12896,135.0
12897,127.5
12898,90.0
12899,67.5
12900,225.0
12901,277.5
12902,255.0
12903,202.5
12904,142.5
12905,187.5
12906,315.0
12907,180.0
12908,292.5
12909,232.5
12910,202.5
12911,217.5
12912,285.0
12913,232.5
12914,232.5
12915,367.5
12916,277.5
12917,487.5
12918,345.0
12919,510.0
12920,187.5
12921,187.5
12922,195.0
12923,172.5
12924,382.5
12925,247.5
12926,165.0
12927,390.0
12928,142.5
12929,120.0
12930,165.0
12931,97.5
12932,217.5
12933,195.0
12934,217.5
12935,277.5
12936,450.0
12937,322.5
12938,202.5
12939,202.5
12940,150.0
12941,105.0
12942,142.5
12943,75.0
12944,142.5
12945,157.5
12946,15.0
12947,232.5
12948,120.0
12949,210.0
12950,232.5
12951,142.5
12952,210.0
12953,232.5
12954,202.5
12955,232.5
12956,127.5
12957,217.5
12958,262.5
12959,232.5
12960,232.5
12961,232.5
12962,307.5
12963,232.5
12964,232.5
12965,277.5
12966,247.5
12967,202.5
12968,150.0
12969,225.0
12970,217.5
12971,172.5
12972,247.5
12973,217.5
12974,217.5
12975,202.5
12976,187.5
12977,195.0
12978,217.5
12979,277.5
12980,202.5
12981,165.0
12982,172.5
12983,172.5
12984,157.5
12985,157.5
12986,187.5
12987,157.5
12988,232.5
12989,157.5
12990,142.5
12991,292.5
12992,217.5
12993,202.5
12994,202.5
12995,142.5
12996,240.0
12997,217.5
12998,217.5
12999,172.5
13000,202.5
13001,165.0
13002,172.5
13003,210.0
13004,202.5
13005,142.5
13006,172.5
13007,217.5
13008,225.0
13009,157.5
13010,180.0
13011,262.5
13012,262.5
13013,247.5
13014,127.5
13015,165.0
13016,187.5
13017,187.5
13018,240.0
13019,172.5
13020,187.5
13021,157.5
13022,210.0
13023,142.5
13024,187.5
13025,157.5
13026,217.5
13027,187.5
13028,217.5
13029,232.5
13030,232.5
13031,232.5
13032,217.5
13033,247.5
13034,247.5
13035,210.0
13036,217.5
13037,157.5
13038,232.5
13039,262.5
13040,187.5
13041,210.0
13042,187.5
13043,157.5
13044,195.0
13045,172.5
13046,202.5
13047,202.5
13048,202.5
13049,172.5
13050,262.5
13051,165.0
13052,202.5
13053,210.0
13054,172.5
13055,202.5
13056,217.5
13057,202.5
13058,202.5
13059,165.0
13060,232.5
13061,172.5
13062,157.5
13063,142.5
13064,202.5
13065,172.5
13066,172.5
13067,157.5
13068,157.5
13069,202.5
13070,202.5
13071,202.5
13072,247.5
13073,232.5
13074,202.5
13075,165.0
13076,187.5
13077,187.5
13078,202.5
13079,187.5
13080,232.5
13081,195.0
13082,255.0
13083,172.5
13084,202.5
13085,165.0
13086,225.0
13087,277.5
13088,165.0
13089,240.0
13090,472.5
13091,232.5
13092,322.5
13093,322.5
13094,352.5
13095,307.5
13096,240.0
13097,127.5
13098,210.0
13099,120.0
13100,187.5
13101,195.0
13102,112.5
13103,172.5
13104,180.0
13105,337.5
13106,15.0
13107,217.5
13108,277.5
13109,90.0
13110,180.0
13111,277.5
13112,262.5
13113,322.5
13114,262.5
13115,225.0
13116,217.5
13117,165.0
13118,232.5
13119,172.5
13120,285.0
13121,187.5
13122,322.5
13123,157.5
13124,127.5
13125,120.0
13126,127.5
13127,142.5
13128,112.5
13129,127.5
13130,135.0
13131,120.0
13132,112.5
13133,60.0
13134,157.5
13135,112.5
13136,112.5
13137,150.0
13138,112.5
13139,105.0
13140,127.5
13141,157.5
13142,127.5
13143,105.0
13144,112.5
13145,142.5
13146,112.5
13147,187.5
13148,60.0
13149,120.0
13150,127.5
13151,112.5
13152,112.5
13153,127.5
13154,112.5
13155,165.0
13156,135.0
13157,135.0
13158,127.5
13159,142.5
13160,142.5
13161,112.5
13162,157.5
13163,150.0
13164,90.0
13165,180.0
13166,112.5
13167,105.0
13168,112.5
13169,157.5
13170,150.0
13171,127.5
13172,127.5
13173,157.5
13174,97.5
13175,157.5
13176,112.5
13177,82.5
13178,90.0
13179,142.5
13180,112.5
13181,120.0
13182,112.5
13183,157.5
13184,142.5
13185,105.0
13186,142.5
13187,135.0
13188,172.5
13189,157.5
13190,67.5
13191,127.5
13192,142.5
13193,90.0
13194,127.5
13195,82.5
13196,165.0
13197,112.5
13198,127.5
13199,135.0
13200,142.5
13201,105.0
13202,135.0
13203,135.0
13204,75.0
13205,127.5
13206,75.0
13207,52.5
13208,150.0
13209,120.0
13210,45.0
13211,67.5
13212,37.5
13213,97.5
13214,127.5
13215,127.5
13216,142.5
13217,135.0
13218,97.5
13219,82.5
13220,127.5
13221,142.5
13222,112.5
13223,105.0
13224,97.5
13225,142.5
13226,120.0
13227,52.5
13228,82.5
13229,67.5
13230,142.5
13231,150.0
13232,120.0
13233,120.0
13234,157.5
13235,105.0
13236,112.5
13237,112.5
13238,120.0
13239,105.0
13240,150.0
13241,135.0
13242,127.5
13243,382.5
13244,247.5
13245,225.0
13246,195.0
13247,232.5
13248,225.0
13249,285.0
13250,187.5
13251,292.5
13252,300.0
13253,277.5
13254,292.5
13255,442.5
13256,307.5
13257,352.5
13258,435.0
13259,45.0
13260,82.5
13261,172.5
13262,172.5
13263,165.0
13264,112.5
13265,150.0
13266,135.0
13267,195.0
13268,105.0
13269,255.0
13270,67.5
13271,120.0
13272,52.5
13273,187.5
13274,157.5
13275,112.5
13276,180.0
13277,202.5
13278,202.5
13279,67.5
13280,210.0
13281,75.0
13282,157.5
13283,157.5
13284,157.5
13285,180.0
13286,157.5
13287,157.5
13288,165.0
13289,210.0
13290,210.0
13291,195.0
13292,157.5
13293,165.0
13294,202.5
13295,157.5
13296,202.5
13297,187.5
13298,187.5
13299,142.5
13300,157.5
13301,180.0
13302,187.5
13303,217.5
13304,187.5
13305,187.5
13306,142.5
13307,202.5
13308,112.5
13309,157.5
13310,142.5
13311,172.5
13312,157.5
13313,165.0
13314,187.5
13315,142.5
13316,142.5
13317,187.5
13318,210.0
13319,127.5
13320,150.0
13321,195.0
13322,187.5
13323,172.5
13324,202.5
13325,157.5
13326,157.5
13327,165.0
13328,187.5
13329,157.5
13330,120.0
13331,142.5
13332,142.5
13333,165.0
13334,157.5
13335,210.0
13336,165.0
13337,157.5
13338,157.5
13339,180.0
13340,202.5
13341,157.5
13342,180.0
13343,187.5
13344,172.5
13345,187.5
13346,202.5
13347,150.0
13348,187.5
13349,142.5
13350,157.5
13351,172.5
13352,172.5
13353,187.5
13354,187.5
13355,172.5
13356,157.5
13357,172.5
13358,97.5
13359,300.0
13360,337.5
13361,37.5
13362,382.5
13363,480.0
13364,457.5
13365,510.0
13366,427.5
13367,277.5
13368,337.5
13369,307.5
13370,225.0
13371,97.5
13372,105.0
13373,247.5
13374,240.0
13375,375.0
13376,112.5
13377,90.0
13378,112.5
13379,142.5
13380,82.5
13381,217.5
13382,307.5
13383,337.5
13384,337.5
13385,37.5
13386,435.0
13387,480.0
13388,480.0
13389,405.0
13390,435.0
13391,427.5
13392,375.0
13393,465.0
13394,487.5
13395,420.0
13396,487.5
13397,405.0
13398,495.0
13399,517.5
13400,450.0
13401,457.5
13402,442.5
13403,457.5
13404,427.5
13405,22.5
13406,442.5
13407,457.5
13408,412.5
13409,480.0
13410,442.5
13411,352.5
13412,427.5
13413,457.5
13414,472.5
13415,442.5
13416,472.5
13417,502.5
13418,472.5
13419,292.5
13420,322.5
13421,292.5
13422,367.5
13423,202.5
13424,412.5
13425,30.0
13426,405.0
13427,352.5
13428,82.5
13429,172.5
13430,52.5
13431,142.5
13432,112.5
13433,142.5
13434,97.5
13435,270.0
13436,225.0
13437,247.5
13438,247.5
13439,52.5
13440,217.5
13441,67.5
13442,142.5
13443,127.5
13444,157.5
13445,97.5
13446,255.0
13447,292.5
13448,285.0
13449,112.5
13450,127.5
13451,127.5
13452,217.5
13453,172.5
13454,210.0
13455,82.5
13456,195.0
13457,97.5
13458,240.0
13459,330.0
13460,172.5
13461,127.5
13462,225.0
13463,285.0
13464,135.0
13465,262.5
13466,270.0
13467,300.0
13468,300.0
13469,142.5
13470,97.5
13471,30.0
13472,307.5
13473,337.5
13474,52.5
13475,127.5
13476,52.5
13477,127.5
13478,300.0
13479,255.0
13480,277.5
13481,22.5
13482,157.5
13483,172.5
13484,112.5
13485,165.0
13486,97.5
13487,82.5
13488,75.0
13489,97.5
13490,142.5
13491,172.5
13492,315.0
13493,300.0
13494,330.0
13495,427.5
13496,157.5
13497,30.0
13498,225.0
13499,345.0
13500,330.0
13501,330.0
13502,322.5
13503,180.0
13504,187.5
13505,82.5
13506,172.5
13507,127.5
13508,142.5
13509,172.5
13510,165.0
13511,187.5
13512,165.0
13513,165.0
13514,127.5
13515,262.5
13516,202.5
13517,127.5
13518,180.0
13519,142.5
13520,157.5
13521,187.5
13522,112.5
13523,165.0
13524,112.5
13525,157.5
13526,157.5
13527,127.5
13528,247.5
13529,157.5
13530,135.0
13531,195.0
13532,307.5
13533,375.0
13534,397.5
13535,337.5
13536,352.5
13537,352.5
13538,420.0
13539,97.5
13540,157.5
13541,172.5
13542,247.5
13543,225.0
13544,112.5
13545,337.5
13546,315.0
13547,330.0
13548,352.5
13549,270.0
13550,360.0
13551,337.5
13552,367.5
13553,405.0
13554,202.5
13555,390.0
13556,285.0
13557,240.0
13558,390.0
13559,382.5
13560,352.5
13561,180.0
13562,172.5
13563,135.0
13564,157.5
13565,195.0
13566,172.5
13567,187.5
13568,165.0
13569,187.5
13570,90.0
13571,322.5
13572,352.5
13573,322.5
13574,375.0
13575,240.0
13576,307.5
13577,375.0
13578,397.5
13579,120.0
13580,135.0
13581,75.0
13582,150.0
13583,202.5
13584,180.0
13585,67.5
13586,375.0
13587,337.5
13588,307.5
13589,285.0
13590,285.0
13591,135.0
13592,172.5
13593,142.5
13594,202.5
13595,150.0
13596,142.5
13597,435.0
13598,157.5
13599,142.5
13600,240.0
13601,225.0
13602,217.5
13603,232.5
13604,232.5
13605,240.0
13606,225.0
13607,240.0
13608,202.5
13609,217.5
13610,232.5
13611,262.5
13612,232.5
13613,247.5
13614,232.5
13615,232.5
13616,232.5
13617,232.5
13618,262.5
13619,232.5
13620,232.5
13621,232.5
13622,232.5
13623,262.5
13624,217.5
13625,217.5
13626,247.5
13627,217.5
13628,225.0
13629,247.5
13630,232.5
13631,247.5
13632,232.5
13633,225.0
13634,262.5
13635,202.5
13636,247.5
13637,225.0
13638,262.5
13639,225.0
13640,262.5
13641,247.5
13642,232.5
13643,210.0
13644,277.5
13645,277.5
13646,232.5
13647,195.0
13648,232.5
13649,172.5
13650,157.5
13651,247.5
13652,232.5
13653,217.5
13654,187.5
13655,232.5
13656,232.5
13657,232.5
13658,232.5
13659,232.5
13660,270.0
13661,232.5
13662,247.5
13663,217.5
13664,232.5
13665,202.5
13666,202.5
13667,210.0
13668,217.5
13669,202.5
13670,195.0
13671,195.0
13672,180.0
13673,202.5
13674,202.5
13675,202.5
13676,187.5
13677,172.5
13678,195.0
13679,202.5
13680,232.5
13681,195.0
13682,187.5
13683,202.5
13684,202.5
13685,202.5
13686,195.0
13687,187.5
13688,187.5
13689,195.0
13690,247.5
13691,315.0
13692,292.5
13693,292.5
13694,292.5
13695,322.5
13696,307.5
13697,307.5
13698,330.0
13699,307.5
13700,322.5
13701,360.0
13702,307.5
13703,292.5
13704,307.5
13705,337.5
13706,300.0
13707,345.0
13708,307.5
13709,315.0
13710,330.0
13711,330.0
13712,307.5
13713,292.5
13714,307.5
13715,292.5
13716,337.5
13717,337.5
13718,330.0
13719,345.0
13720,352.5
13721,300.0
13722,330.0
13723,315.0
13724,307.5
13725,352.5
13726,345.0
13727,322.5
13728,345.0
13729,322.5
13730,315.0
13731,300.0
13732,337.5
13733,300.0
13734,315.0
13735,322.5
13736,322.5
13737,322.5
13738,307.5
13739,315.0
13740,330.0
13741,315.0
13742,360.0
13743,330.0
13744,300.0
13745,315.0
13746,300.0
13747,330.0
13748,337.5
13749,330.0
13750,322.5
13751,337.5
13752,345.0
13753,345.0
13754,345.0
13755,352.5
13756,367.5
13757,390.0
13758,345.0
13759,210.0
13760,187.5
13761,262.5
13762,105.0
13763,22.5
13764,217.5
13765,172.5
13766,142.5
13767,180.0
13768,262.5
13769,150.0
13770,60.0
13771,142.5
13772,202.5
13773,112.5
13774,262.5
13775,150.0
13776,202.5
13777,225.0
13778,202.5
13779,232.5
13780,202.5
13781,97.5
13782,105.0
13783,187.5
13784,22.5
13785,67.5
13786,120.0
13787,90.0
13788,120.0
13789,292.5
13790,30.0
13791,157.5
13792,202.5
13793,180.0
13794,187.5
13795,172.5
13796,52.5
13797,225.0
13798,180.0
13799,157.5
13800,52.5
13801,37.5
13802,15.0
13803,157.5
13804,232.5
13805,142.5
13806,225.0
13807,217.5
13808,277.5
13809,195.0
13810,172.5
13811,247.5
13812,202.5
13813,247.5
13814,217.5
13815,172.5
13816,195.0
13817,232.5
13818,210.0
13819,202.5
13820,127.5
13821,277.5
13822,180.0
13823,172.5
13824,232.5
13825,270.0
13826,22.5
13827,112.5
13828,247.5
13829,307.5
13830,217.5
13831,202.5
13832,195.0
13833,225.0
13834,292.5
13835,217.5
13836,240.0
13837,195.0
13838,225.0
13839,285.0
13840,142.5
13841,210.0
13842,15.0
13843,330.0
13844,187.5
13845,307.5
13846,142.5
13847,270.0
13848,187.5
13849,82.5
13850,202.5
13851,202.5
13852,90.0
13853,150.0
13854,52.5
13855,217.5
13856,262.5
13857,157.5
13858,232.5
13859,195.0
13860,97.5
13861,157.5
13862,187.5
13863,172.5
13864,195.0
13865,172.5
13866,112.5
13867,202.5
13868,105.0
13869,127.5
13870,202.5
13871,22.5
13872,112.5
13873,105.0
13874,172.5
13875,97.5
13876,67.5
13877,157.5
13878,172.5
13879,195.0
13880,172.5
13881,150.0
13882,120.0
13883,180.0
13884,112.5
13885,105.0
13886,112.5
13887,157.5
13888,187.5
13889,247.5
13890,225.0
13891,390.0
13892,202.5
13893,112.5
13894,210.0
13895,307.5
13896,292.5
13897,202.5
13898,217.5
13899,442.5
13900,330.0
13901,315.0
13902,412.5
13903,225.0
13904,382.5
13905,450.0
13906,397.5
13907,322.5
13908,307.5
13909,277.5
13910,157.5
13911,142.5
13912,352.5
13913,277.5
13914,165.0
13915,435.0
13916,397.5
13917,375.0
13918,37.5
13919,277.5
13920,202.5
13921,337.5
13922,337.5
13923,300.0
13924,375.0
13925,225.0
13926,390.0
13927,360.0
13928,315.0
13929,270.0
13930,277.5
13931,52.5
13932,322.5
13933,352.5
13934,285.0
13935,337.5
13936,300.0
13937,240.0
13938,15.0
13939,157.5
13940,15.0
13941,247.5
13942,247.5
13943,255.0
13944,352.5
13945,322.5
13946,330.0
13947,15.0
13948,270.0
13949,352.5
13950,442.5
13951,22.5
13952,210.0
13953,307.5
13954,367.5
13955,277.5
13956,157.5
13957,217.5
13958,15.0
13959,112.5
13960,292.5
13961,187.5
13962,262.5
13963,300.0
13964,285.0
13965,247.5
13966,322.5
13967,15.0
13968,307.5
13969,82.5
13970,390.0
13971,360.0
13972,307.5
13973,292.5
13974,352.5
13975,300.0
13976,187.5
13977,337.5
13978,22.5
13979,240.0
13980,292.5
13981,300.0
13982,322.5
13983,315.0
13984,300.0
13985,247.5
13986,277.5
13987,202.5
13988,277.5
13989,315.0
13990,225.0
13991,322.5
13992,352.5
13993,262.5
13994,315.0
13995,322.5
13996,262.5
13997,240.0
13998,307.5
13999,187.5
14000,187.5
14001,285.0
14002,270.0
14003,202.5
14004,277.5
14005,232.5
14006,202.5
14007,255.0
14008,322.5
14009,382.5
14010,427.5
14011,292.5
14012,217.5
14013,37.5
14014,270.0
14015,300.0
14016,45.0
14017,247.5
14018,217.5
14019,150.0
14020,187.5
14021,37.5
14022,37.5
14023,142.5
14024,127.5
14025,97.5
14026,322.5
14027,457.5
14028,435.0
14029,472.5
14030,412.5
14031,555.0
14032,232.5
14033,427.5
14034,262.5
14035,345.0
14036,367.5
14037,412.5
14038,300.0
14039,352.5
14040,180.0
14041,127.5
14042,330.0
14043,232.5
14044,225.0
14045,247.5
14046,232.5
14047,382.5
14048,217.5
14049,232.5
14050,247.5
14051,240.0
14052,157.5
14053,322.5
14054,195.0
14055,270.0
14056,300.0
14057,217.5
14058,285.0
14059,225.0
14060,187.5
14061,202.5
14062,202.5
14063,232.5
14064,247.5
14065,277.5
14066,255.0
14067,165.0
14068,202.5
14069,240.0
14070,217.5
14071,202.5
14072,157.5
14073,180.0
14074,202.5
14075,247.5
14076,180.0
14077,142.5
14078,112.5
14079,127.5
14080,127.5
14081,172.5
14082,165.0
14083,157.5
14084,172.5
14085,180.0
14086,127.5
14087,112.5
14088,127.5
14089,135.0
14090,142.5
14091,135.0
14092,112.5
14093,97.5
14094,67.5
14095,112.5
14096,157.5
14097,172.5
14098,90.0
14099,112.5
14100,127.5
14101,142.5
14102,195.0
14103,105.0
14104,127.5
14105,127.5
14106,97.5
14107,127.5
14108,157.5
14109,142.5
14110,142.5
14111,165.0
14112,112.5
14113,127.5
14114,172.5
14115,127.5
14116,180.0
14117,142.5
14118,97.5
14119,135.0
14120,142.5
14121,142.5
14122,97.5
14123,165.0
14124,150.0
